stage,stage_name,rank_within_stage,feature_1,feature_1_low,feature_1_high,feature_2,feature_2_low,feature_2_high,coverage,precision,lift,distinctiveness_index
2,N2,11,Index_N_noEOG,0.4745564222335815,0.7556130528450012,Index_W,0.13035974204540254,0.5861910343170166,0.35999177161664875,0.7238273231410276,1.8372275304120669,0.30139502191927164
2,N2,12,Index_N_noEOG,0.4745564222335815,0.7556130528450012,Aperiodic,0.5462306380271912,0.8667325139045715,0.38743495386772114,0.6975200263360035,1.7704540218752873,0.2985008184224522
2,N2,13,Aperiodic,0.5462306380271912,0.8667325139045715,Delta,0.0706953525543213,0.23719180822372438,0.3915872399107068,0.6807639836289222,1.7279236254975698,0.2850456033743884
2,N2,14,Index_N_noEOG,0.4745564222335815,0.7556130528450012,Index_4,0.20515880286693575,0.47727411389350893,0.3701096355892818,0.6971884553008884,1.7696124241426163,0.2848409738444075
2,N2,15,EOG,0.05000000074505806,0.13969755470752718,Index_W,0.13035974204540254,0.5861910343170166,0.4821146945212681,0.6221818003048031,1.5792295978561894,0.27925510062811376
2,N2,16,EOG,0.05000000074505806,0.13969755470752718,Index_2,0.2684119284152985,0.56002756357193,0.4918973280610729,0.6159357380677536,1.5633757648608044,0.277123033429393
2,N2,17,Index_N_noEOG,0.4745564222335815,0.7556130528450012,MSE,0.20461138188838962,0.6156458735466004,0.37531332617159224,0.6759656946826759,1.7157445487080107,0.26862846726478873
2,N2,18,Index_N_noEOG,0.4745564222335815,0.7556130528450012,Theta,0.2050985038280487,0.5477810025215148,0.3918005683679611,0.6640625,1.6855317116518365,0.2685917142594508
2,N2,19,Aperiodic,0.5462306380271912,0.8667325139045715,Index_N,0.07764406502246857,0.439630401134491,0.3619879164666712,0.6835078835309012,1.7348882264174892,0.2660206579167542
2,N2,20,Index_N_noEOG,0.4745564222335815,0.7556130528450012,Index_1,0.24557647109031677,0.6241564869880676,0.3915796210372334,0.6538681729704973,1.659656343765265,0.2583079811064094
2,N2,21,Delta,0.0706953525543213,0.23719180822372438,Index_1,0.24557647109031677,0.6241564869880676,0.38597974903430776,0.6563155849203265,1.6658683952708278,0.25701171609651136
2,N2,22,Delta,0.0706953525543213,0.23719180822372438,MSE,0.20461138188838962,0.6156458735466004,0.41046680837771327,0.6308326405395595,1.6011872683286457,0.24676741926817508
2,N2,23,Aperiodic,0.5462306380271912,0.8667325139045715,Index_2,0.2684119284152985,0.56002756357193,0.36792301890242507,0.6563328213979912,1.6659121451132013,0.24500440675383878
2,N2,24,Aperiodic,0.5462306380271912,0.8667325139045715,Index_4,0.20515880286693575,0.47727411389350893,0.37864277387945416,0.6483334420455287,1.64560802076932,0.2444548118229196
2,N2,25,Aperiodic,0.5462306380271912,0.8667325139045715,MSE,0.20461138188838962,0.6156458735466004,0.40104226189115677,0.6338109572546659,1.6087468689244548,0.2441332212326229
2,N2,26,EOG,0.05000000074505806,0.13969755470752718,Index_4,0.20515880286693575,0.47727411389350893,0.49929525420371346,0.5850832083422612,1.485065489492148,0.24219089688143075
2,N2,27,Index_N_noEOG,0.4745564222335815,0.7556130528450012,DFA,0.11134338974952698,0.4827953517436983,0.3697591674095068,0.6477497197159788,1.6441264094793353,0.2381716448755541
2,N2,28,Aperiodic,0.5462306380271912,0.8667325139045715,Theta,0.2050985038280487,0.5477810025215148,0.37462000868551576,0.639751229540191,1.623824542054769,0.23369715536279545
2,N2,29,Aperiodic,0.5462306380271912,0.8667325139045715,Index_1,0.24557647109031677,0.6241564869880676,0.3907948770694765,0.6227523826868209,1.580677857167626,0.22692593180878948
2,N2,30,EOG,0.05000000074505806,0.13969755470752718,Index_N,0.07764406502246857,0.439630401134491,0.4836308503424684,0.576339204648629,1.4628713503675657,0.2238588647774324
2,N2,31,Aperiodic,0.5462306380271912,0.8667325139045715,Index_W,0.13035974204540254,0.5861910343170166,0.3720676860719374,0.6262342591880178,1.5895155994867944,0.21933970500436262
2,N2,32,Delta,0.0706953525543213,0.23719180822372438,Index_N,0.07764406502246857,0.439630401134491,0.38547690338506546,0.6167940606370917,1.5655543699009111,0.2180081472052951
2,N2,33,Delta,0.0706953525543213,0.23719180822372438,Index_W,0.13035974204540254,0.5861910343170166,0.36121079137238765,0.6284464475079533,1.5951306034440982,0.2149675962399693
2,N2,34,Delta,0.0706953525543213,0.23719180822372438,Theta,0.2050985038280487,0.5477810025215148,0.39066535622042925,0.6093766712222949,1.5467274596683491,0.21358747778682596
2,N2,35,Aperiodic,0.5462306380271912,0.8667325139045715,DFA,0.11134338974952698,0.4827953517436983,0.40346506365568785,0.601437835750548,1.526577008556871,0.21245542627701966
2,N2,36,Delta,0.0706953525543213,0.23719180822372438,DFA,0.11134338974952698,0.4827953517436983,0.40016609144171944,0.6019345152824416,1.5278376867333003,0.2112227440157035
2,N2,37,Delta,0.0706953525543213,0.23719180822372438,Index_4,0.20515880286693575,0.47727411389350893,0.41951803006407473,0.590317012768421,1.4983499970993026,0.2090668090655368
2,N2,38,Index_1,0.24557647109031677,0.6241564869880676,Index_N,0.07764406502246857,0.439630401134491,0.3557632968389294,0.6199383978120602,1.5735353656965405,0.20404283255392225
2,N2,39,MSE,0.20461138188838962,0.6156458735466004,Index_N,0.07764406502246857,0.439630401134491,0.3742923971261609,0.6070682730923694,1.5408682547725643,0.2024428756082662
2,N2,40,Index_1,0.24557647109031677,0.6241564869880676,Index_2,0.2684119284152985,0.56002756357193,0.37462000868551576,0.5995902738823988,1.5218875040027002,0.1955095012823537
2,N2,41,MSE,0.20461138188838962,0.6156458735466004,Index_4,0.20515880286693575,0.47727411389350893,0.3785284907773537,0.5920422317023761,1.5027289692935215,0.1902972380167313
2,N2,42,Index_1,0.24557647109031677,0.6241564869880676,Index_4,0.20515880286693575,0.47727411389350893,0.386749255255118,0.5873803820830585,1.4908962045035932,0.18985374149932877
2,N2,43,MSE,0.20461138188838962,0.6156458735466004,Index_W,0.13035974204540254,0.5861910343170166,0.35685279574562107,0.6024799979419104,1.5292222376162232,0.18885443506410265
2,N2,44,MSE,0.20461138188838962,0.6156458735466004,Index_2,0.2684119284152985,0.56002756357193,0.3596793978042407,0.5997459188210633,1.5222825639253386,0.1878542780763206
2,N2,45,DFA,0.11134338974952698,0.4827953517436983,Index_N,0.07764406502246857,0.439630401134491,0.3784599209160934,0.579944660432209,1.4720227631610645,0.17864169761653234
2,N2,46,Index_1,0.24557647109031677,0.6241564869880676,Theta,0.2050985038280487,0.5477810025215148,0.36539355290926684,0.584844456910113,1.4844594876322506,0.17701837342655105
2,N2,47,Index_2,0.2684119284152985,0.56002756357193,Theta,0.2050985038280487,0.5477810025215148,0.36366406863081224,0.5844066800528919,1.4833483169585964,0.17577641551101858
2,N2,48,MSE,0.20461138188838962,0.6156458735466004,Index_1,0.24557647109031677,0.6241564869880676,0.37158769704311523,0.5754061419756727,1.4605030390652014,0.17111726376759392
2,N2,49,MSE,0.20461138188838962,0.6156458735466004,Theta,0.2050985038280487,0.5477810025215148,0.37042962827516324,0.5744532533052921,1.4580844051691444,0.16968803592545542
2,N2,50,Index_1,0.24557647109031677,0.6241564869880676,Index_W,0.13035974204540254,0.5861910343170166,0.45955521016662476,0.5392083243939069,1.3686252874580036,0.1694036714504953
2,N2,51,Index_W,0.13035974204540254,0.5861910343170166,Index_N,0.07764406502246857,0.439630401134491,0.36150792743784904,0.5741511580068246,1.4573176231184972,0.1653239461143713
2,N2,52,Index_W,0.13035974204540254,0.5861910343170166,Index_2,0.2684119284152985,0.56002756357193,0.360410809657684,0.5746197949565133,1.4585071232633662,0.16525092352916534
2,N2,53,Index_4,0.20515880286693575,0.47727411389350893,Index_N,0.07764406502246857,0.439630401134491,0.37914561952869646,0.5649735473763084,1.4340228974640175,0.1645578803486348
2,N2,54,MSE,0.20461138188838962,0.6156458735466004,DFA,0.11134338974952698,0.4827953517436983,0.49156971650171805,0.5254285597947799,1.333649317258021,0.16401190029551718
2,N2,55,Index_4,0.20515880286693575,0.47727411389350893,Index_2,0.2684119284152985,0.56002756357193,0.3911301075023047,0.5572355852726641,1.4143823056383193,0.16207739575136873
2,N2,56,Delta,0.0706953525543213,0.23719180822372438,Index_2,0.2684119284152985,0.56002756357193,0.39217389316815615,0.5566742729838753,1.4129575757930208,0.1619511802120329
2,N2,57,Index_W,0.13035974204540254,0.5861910343170166,DFA,0.11134338974952698,0.4827953517436983,0.35929845413057226,0.5707180114000798,1.4486035676245967,0.16118256836497724
2,N2,58,Index_2,0.2684119284152985,0.56002756357193,DFA,0.11134338974952698,0.4827953517436983,0.3581860986034605,0.5706361440518528,1.448395770901268,0.16060913180941627
2,N2,59,Index_4,0.20515880286693575,0.47727411389350893,DFA,0.11134338974952698,0.4827953517436983,0.3698353561442405,0.5634198430753516,1.43007926584833,0.15905851845527058
2,N2,60,Index_2,0.2684119284152985,0.56002756357193,Index_N,0.07764406502246857,0.439630401134491,0.3499424775052761,0.5689952058273354,1.4442307210538732,0.15545519910954758
2,N2,61,Index_W,0.13035974204540254,0.5861910343170166,Index_4,0.20515880286693575,0.47727411389350893,0.3721133993127776,0.5539977994804959,1.4061641173981532,0.15113911040390085
2,N2,62,Theta,0.2050985038280487,0.5477810025215148,DFA,0.11134338974952698,0.4827953517436983,0.3752142808164385,0.5485042211480632,1.39222024842534,0.14716663843455882
2,N2,63,Index_W,0.13035974204540254,0.5861910343170166,Theta,0.2050985038280487,0.5477810025215148,0.3468720714955087,0.5604825803274652,1.4226238689436466,0.14659641688392908
2,N2,64,Index_4,0.20515880286693575,0.47727411389350893,Theta,0.2050985038280487,0.5477810025215148,0.38128652297471294,0.5438137048225502,1.3803147214445621,0.1450088777756936
2,N2,65,Theta,0.2050985038280487,0.5477810025215148,Index_N,0.07764406502246857,0.439630401134491,0.37409430641585334,0.5446286950252344,1.382383339731711,0.143047430261912
2,N2,66,Index_1,0.24557647109031677,0.6241564869880676,DFA,0.11134338974952698,0.4827953517436983,0.363100271993783,0.5468690832730903,1.3880699210974305,0.14090829390308293
3,N3,1,Aperiodic,0.8196230292320251,1.0,MSE,0.05000000074505806,0.23938293457031254,0.6811204249887889,0.4542108532124865,5.219891590751473,2.8742543536992597
3,N3,2,Aperiodic,0.8196230292320251,1.0,EOG,0.15329245924949647,0.34927977323532106,0.48452861430197663,0.5705349526788253,6.556713871222219,2.692386872095874
3,N3,3,Aperiodic,0.8196230292320251,1.0,Delta,0.31921138763427737,0.6835786938667298,0.4953603090827555,0.550951503990178,6.331656547283812,2.6410910351856063
3,N3,4,Aperiodic,0.8196230292320251,1.0,Index_4,0.4897946953773499,0.7120448112487795,0.49108282451964536,0.5279827912324296,6.067695019886164,2.488657984169838
3,N3,5,Aperiodic,0.8196230292320251,1.0,Index_3,0.15165767073631287,0.3537288367748261,0.5006726689433924,0.5014337536707549,5.762587607919723,2.3844974487338946
3,N3,6,Index_N_noEOG,0.7543144822120667,0.9154968976974488,MSE,0.05000000074505806,0.23938293457031254,0.4907033702438856,0.4956618697515593,5.696255841253398,2.304468568830577
3,N3,7,Aperiodic,0.8196230292320251,1.0,Index_N_noEOG,0.7543144822120667,0.9154968976974488,0.5009831315326503,0.4865489631143422,5.591528302520062,2.3002782275172944
3,N3,8,MSE,0.05000000074505806,0.23938293457031254,EOG,0.15329245924949647,0.34927977323532106,0.4840111766532133,0.4985254929827678,5.729165232823294,2.28896882892627
3,N3,9,Aperiodic,0.8196230292320251,1.0,DFA,0.05000000074505806,0.19177464246749887,0.6711511262892822,0.3726132337450924,4.2821536994819915,2.202821152061873
3,N3,10,DFA,0.05000000074505806,0.19177464246749887,EOG,0.15329245924949647,0.34927977323532106,0.48935803235710096,0.46707493744238116,5.367728492092384,2.137383020760377
3,N3,11,MSE,0.05000000074505806,0.23938293457031254,Delta,0.31921138763427737,0.6835786938667298,0.5128497016109559,0.44136682104263153,5.072285132119797,2.0884702148823697
3,N3,12,Aperiodic,0.8196230292320251,1.0,Index_1,0.0705006867647171,0.29963986277580273,0.5021904860464314,0.4437738149672306,5.099946838697571,2.058954295690063
3,N3,13,Delta,0.31921138763427737,0.6835786938667298,EOG,0.15329245924949647,0.34927977323532106,0.4042912829004105,0.5272866333738246,6.0596946197938575,2.045590428920763
3,N3,14,Index_N_noEOG,0.7543144822120667,0.9154968976974488,EOG,0.15329245924949647,0.34927977323532106,0.36151643726930904,0.5776332469823072,6.638289039409781,2.0383341658220187
3,N3,15,MSE,0.05000000074505806,0.23938293457031254,Index_1,0.0705006867647171,0.29963986277580273,0.49001345337886787,0.4487159238083204,5.156742646630666,2.0368598190827076
3,N3,16,MSE,0.05000000074505806,0.23938293457031254,Index_3,0.15165767073631287,0.3537288367748261,0.5098140674048777,0.4304103445263127,4.9463708805617355,2.011915390107347
3,N3,17,Delta,0.31921138763427737,0.6835786938667298,Index_1,0.0705006867647171,0.29963986277580273,0.3951498844389251,0.5278558591769964,6.066236288629378,2.0019226839921878
3,N3,18,MSE,0.05000000074505806,0.23938293457031254,Index_4,0.4897946953773499,0.7120448112487795,0.50601952464728,0.43027689780593686,4.944837281334467,1.9961646859117355
3,N3,19,Index_N_noEOG,0.7543144822120667,0.9154968976974488,Index_4,0.4897946953773499,0.7120448112487795,0.37941977991652004,0.5420896993592903,6.229814728347765,1.9842951532338842
3,N3,20,Delta,0.31921138763427737,0.6835786938667298,DFA,0.05000000074505806,0.19177464246749887,0.5010176273759012,0.43123515439429927,4.955849778002034,1.9819504700300645
3,N3,21,Index_N_noEOG,0.7543144822120667,0.9154968976974488,DFA,0.05000000074505806,0.19177464246749887,0.493359550174204,0.42930899921954735,4.933713976692887,1.9407353580551818
3,N3,22,Delta,0.31921138763427737,0.6835786938667298,Index_3,0.15165767073631287,0.3537288367748261,0.43937355548656387,0.46541455037088464,5.348646956610355,1.910680474881717
3,N3,23,Index_N_noEOG,0.7543144822120667,0.9154968976974488,Delta,0.31921138763427737,0.6835786938667298,0.3989789230397737,0.5018876111954871,5.767803438981427,1.9022530813501393
3,N3,24,MSE,0.05000000074505806,0.23938293457031254,DFA,0.05000000074505806,0.19177464246749887,0.7378660871365,0.30797805710336484,3.5393519530405553,1.8737016894524638
3,N3,25,Index_N_noEOG,0.7543144822120667,0.9154968976974488,Index_1,0.0705006867647171,0.29963986277580273,0.40801683397150645,0.47952647368847806,5.510824300753153,1.840492249795036
3,N3,26,DFA,0.05000000074505806,0.19177464246749887,Index_4,0.4897946953773499,0.7120448112487795,0.5073303666908138,0.39896373056994816,4.584979437386236,1.8187689325481864
3,N3,27,Index_N_noEOG,0.7543144822120667,0.9154968976974488,Index_3,0.15165767073631287,0.3537288367748261,0.400427748456311,0.4801455989410986,5.5179394250988585,1.809108311654336
3,N3,28,Index_1,0.0705006867647171,0.29963986277580273,EOG,0.15329245924949647,0.34927977323532106,0.38207595984683845,0.4962587929566737,5.7031158147583545,1.796947489194644
3,N3,29,Aperiodic,0.8196230292320251,1.0,Index_2,0.4547455608844757,0.7461431622505188,0.46086446583186724,0.4257081859605519,4.892332634266655,1.7938378003312465
3,N3,30,Index_3,0.15165767073631287,0.3537288367748261,Theta,0.3272436797618866,0.6667757630348206,0.36210286660457414,0.5133760453856312,5.899831065789325,1.7742428748004602
3,N3,31,DFA,0.05000000074505806,0.19177464246749887,Index_3,0.15165767073631287,0.3537288367748261,0.5126082307081996,0.37661251488962666,4.3281143229848364,1.7060187946998746
3,N3,32,Index_1,0.0705006867647171,0.29963986277580273,Index_4,0.4897946953773499,0.7120448112487795,0.3840422229121391,0.46583539060211726,5.353483345632159,1.6719214214675506
3,N3,33,Index_1,0.0705006867647171,0.29963986277580273,Index_3,0.15165767073631287,0.3537288367748261,0.40649901686846734,0.44289096854211296,5.0898009723057775,1.6625000744300005
3,N3,34,Delta,0.31921138763427737,0.6835786938667298,Index_W,0.07369953989982606,0.4902870118618012,0.351029700921039,0.498164194448524,5.725013110153148,1.6586199389050478
3,N3,35,DFA,0.05000000074505806,0.19177464246749887,Index_1,0.0705006867647171,0.29963986277580273,0.4800441546793611,0.37309311241588244,4.287668571309737,1.5782260801802857
3,N3,36,Index_3,0.15165767073631287,0.3537288367748261,EOG,0.15329245924949647,0.34927977323532106,0.3908034081893132,0.4311046843487195,4.954350387379926,1.545373608562806
3,N3,37,Aperiodic,0.8196230292320251,1.0,Theta,0.3272436797618866,0.6667757630348206,0.4821484011176653,0.36100421003693467,4.148740231260222,1.5181600680369838
3,N3,38,Aperiodic,0.8196230292320251,1.0,Index_W,0.07369953989982606,0.4902870118618012,0.4804581047983718,0.36095057921061496,4.148123893941702,1.5125416397537006
3,N3,39,Delta,0.31921138763427737,0.6835786938667298,Index_4,0.4897946953773499,0.7120448112487795,0.42792093552726895,0.3931480366367699,4.5181441963490085,1.5054875558214995
3,N3,40,MSE,0.05000000074505806,0.23938293457031254,Index_2,0.4547455608844757,0.7461431622505188,0.47148918555314084,0.36481076175732663,4.192485965591539,1.5052226078065871
3,N3,41,MSE,0.05000000074505806,0.23938293457031254,Index_W,0.07369953989982606,0.4902870118618012,0.4913932871089034,0.34913359966667484,4.012320551257949,1.4802340975083477
3,N3,42,MSE,0.05000000074505806,0.23938293457031254,Theta,0.3272436797618866,0.6667757630348206,0.47973369209010314,0.3489836888331242,4.010597742800425,1.4442851705517787
3,N3,43,Delta,0.31921138763427737,0.6835786938667298,Theta,0.3272436797618866,0.6667757630348206,0.39352857980613337,0.3952191235059761,4.541945584747862,1.3938568157164306
3,N3,44,Index_4,0.4897946953773499,0.7120448112487795,Theta,0.3272436797618866,0.6667757630348206,0.3768670875159543,0.40748200365521614,4.682873315815235,1.3879537402215132
3,N3,45,DFA,0.05000000074505806,0.19177464246749887,Index_2,0.4547455608844757,0.7461431622505188,0.48152747593914935,0.33564163600952174,3.8572679206600813,1.3758530099173505
3,N3,46,Index_N_noEOG,0.7543144822120667,0.9154968976974488,Index_W,0.07369953989982606,0.4902870118618012,0.3712097692228086,0.4007522717116043,4.6055337477885825,1.3384093504416479
3,N3,47,Index_N_noEOG,0.7543144822120667,0.9154968976974488,Theta,0.3272436797618866,0.6667757630348206,0.38473213977715687,0.3862644593752165,4.439036603899954,1.3231079113903959
3,N3,48,EOG,0.15329245924949647,0.34927977323532106,Index_4,0.4897946953773499,0.7120448112487795,0.40680947945772533,0.36692594897324204,4.216794164929208,1.3086223597574995
3,N3,49,Index_1,0.0705006867647171,0.29963986277580273,Index_2,0.4547455608844757,0.7461431622505188,0.36893304356825,0.3925779099218148,4.511592174036004,1.2955423885375508
3,N3,50,EOG,0.15329245924949647,0.34927977323532106,Theta,0.3272436797618866,0.6667757630348206,0.3790403256407603,0.37284109802857046,4.284772366228387,1.2450611873509787
3,N3,51,Index_N_noEOG,0.7543144822120667,0.9154968976974488,Index_2,0.4547455608844757,0.7461431622505188,0.4057056124736969,0.3529394112174774,4.056057779396629,1.2398597931451154
3,N3,52,DFA,0.05000000074505806,0.19177464246749887,Index_W,0.07369953989982606,0.4902870118618012,0.4891510572975956,0.28963601454307775,3.3285611429124273,1.1390181450377115
3,N3,53,Index_3,0.15165767073631287,0.3537288367748261,Index_W,0.07369953989982606,0.4902870118618012,0.37417641174238503,0.3410470051878635,3.9193876188561387,1.0923659837087356
3,N3,54,Index_3,0.15165767073631287,0.3537288367748261,Index_4,0.4897946953773499,0.7120448112487795,0.47659457035427233,0.2807274205018795,3.2261816097238727,1.0609860678169314
3,N3,55,DFA,0.05000000074505806,0.19177464246749887,Theta,0.3272436797618866,0.6667757630348206,0.47317948187243436,0.2751930986056776,3.162579958371474,1.023288464209925
3,N3,56,Index_4,0.4897946953773499,0.7120448112487795,Index_W,0.07369953989982606,0.4902870118618012,0.3767635999862017,0.3218600813343549,3.698887246029369,1.0168424747708706
3,N3,57,Index_1,0.0705006867647171,0.29963986277580273,Theta,0.3272436797618866,0.6667757630348206,0.37410742005588327,0.3203745827302,3.681815567497122,1.0032871030220527
3,N3,58,EOG,0.15329245924949647,0.34927977323532106,Index_W,0.07369953989982606,0.4902870118618012,0.381903480630584,0.31054698457223,3.5688746357266656,0.9810621646876372
3,N3,59,Delta,0.31921138763427737,0.6835786938667298,Index_2,0.4547455608844757,0.7461431622505188,0.37141674428231397,0.31628576464367547,3.6348259656524977,0.9786184819131547
3,N3,60,EOG,0.15329245924949647,0.34927977323532106,Index_2,0.4547455608844757,0.7461431622505188,0.37210666114733176,0.30864091559370527,3.5469696694273707,0.9477443797341423
3,N3,61,Index_3,0.15165767073631287,0.3537288367748261,Index_2,0.4547455608844757,0.7461431622505188,0.3746593535478975,0.2906964295273272,3.340747666461659,0.8769830075352747
3,N3,62,Index_1,0.0705006867647171,0.29963986277580273,Index_W,0.07369953989982606,0.4902870118618012,0.4292662734140536,0.2397318332434307,2.7550512532500124,0.7533843111332973
3,N3,63,Index_2,0.4547455608844757,0.7461431622505188,Theta,0.3272436797618866,0.6667757630348206,0.3842491979716444,0.2558160898422249,2.9398950877152754,0.7454031316037274
3,N3,64,Index_4,0.4897946953773499,0.7120448112487795,Index_2,0.4547455608844757,0.7461431622505188,0.39214874607609784,0.22867718056002576,2.6280087394644847,0.6384215857819263
3,N3,65,Index_2,0.4547455608844757,0.7461431622505188,Index_W,0.07369953989982606,0.4902870118618012,0.38238642243609644,0.22487980037733551,2.584368406473062,0.6058409667720132
3,N3,66,Theta,0.3272436797618866,0.6667757630348206,Index_W,0.07369953989982606,0.4902870118618012,0.379730242505778,0.1799986918699719,2.068584780379049,0.4057739577913198
4,REM,1,Index_N_noEOG,0.1917464792728424,0.44573974013328554,Index_W,0.1437513828277588,0.5623217821121216,0.3613374880153404,0.4599074591956068,3.060427656900736,0.7445097537818455
4,REM,2,Index_N_noEOG,0.1917464792728424,0.44573974013328554,Index_R,0.4937269985675812,0.8839305639266968,0.3640140620006392,0.43299752898688465,2.881357078658571,0.6848404322761625
4,REM,3,Index_N_noEOG,0.1917464792728424,0.44573974013328554,Index_1,0.2515340089797974,0.6569325566291809,0.3653323745605625,0.4310934074999411,2.8686862120652497,0.6826915711623806
4,REM,4,Index_R,0.4937269985675812,0.8839305639266968,Index_W,0.1437513828277588,0.5623217821121216,0.4364413550655161,0.38138625613098043,2.5379128406974742,0.6712087641666629
4,REM,5,Index_N_noEOG,0.1917464792728424,0.44573974013328554,Index_2,0.1664201706647873,0.37161065340042115,0.38890220517737295,0.39808624179598845,2.649041931946457,0.6413160437639325
4,REM,6,Index_N_noEOG,0.1917464792728424,0.44573974013328554,Index_R_noEOG,0.5309078454971313,0.8934713721275329,0.35676334292106104,0.4195973406629549,2.7921862984630046,0.6393863749769839
4,REM,7,Index_2,0.1664201706647873,0.37161065340042115,Theta,0.08680664747953415,0.2899084329605103,0.3812120485778204,0.39900066900819536,2.6551269350802515,0.6309543295782718
4,REM,8,Index_R,0.4937269985675812,0.8839305639266968,Aperiodic,0.3483552157878876,0.66488755941391,0.37092521572387344,0.3982585570901604,2.6501885941313086,0.6120965602632311
4,REM,9,Index_R,0.4937269985675812,0.8839305639266968,Index_1,0.2515340089797974,0.6569325566291809,0.4331855225311601,0.3590444025032284,2.389240264548369,0.6017987699197124
4,REM,10,Index_N_noEOG,0.1917464792728424,0.44573974013328554,Aperiodic,0.3483552157878876,0.66488755941391,0.3697467241930329,0.3901159114857745,2.5960038286752543,0.5901171874522138
4,REM,11,Index_N_noEOG,0.1917464792728424,0.44573974013328554,Delta,0.051368598639965055,0.10380169153213505,0.3682086928731224,0.384811289245157,2.5607045259785965,0.5746649734717452
4,REM,12,Index_R,0.4937269985675812,0.8839305639266968,Index_2,0.1664201706647873,0.37161065340042115,0.3653323745605625,0.3865826851538722,2.5724921778680323,0.5744823013184387
4,REM,13,Theta,0.08680664747953415,0.2899084329605103,Index_W,0.1437513828277588,0.5623217821121216,0.37058565036752955,0.3719377731446213,2.4750384557118834,0.5466280854271047
4,REM,14,Index_R,0.4937269985675812,0.8839305639266968,Delta,0.051368598639965055,0.10380169153213505,0.36718999680409076,0.37253272808332993,2.4789975490308267,0.5430731053018873
4,REM,15,Index_R,0.4937269985675812,0.8839305639266968,Theta,0.08680664747953415,0.2899084329605103,0.3586609140300415,0.3735385895568962,2.485690996182341,0.5328592906569614
4,REM,16,Index_N_noEOG,0.1917464792728424,0.44573974013328554,Theta,0.08680664747953415,0.2899084329605103,0.37699744327261103,0.3613493643743299,2.404578500355109,0.5295225035095542
4,REM,17,Index_N_noEOG,0.1917464792728424,0.44573974013328554,Index_4,0.2594053685665131,0.529284656047821,0.3627356983061681,0.3659519587296469,2.43520619898636,0.5206005228026584
4,REM,18,Index_R_noEOG,0.5309078454971313,0.8934713721275329,Index_W,0.1437513828277588,0.5623217821121216,0.5080896452540747,0.3007519685970347,2.0013366257889533,0.5087687709770214
4,REM,19,Delta,0.051368598639965055,0.10380169153213505,Theta,0.08680664747953415,0.2899084329605103,0.3793144774688399,0.3488756613756614,2.3215729633110698,0.5012917580152847
4,REM,20,Index_2,0.1664201706647873,0.37161065340042115,Index_4,0.2594053685665131,0.529284656047821,0.434963247043784,0.3224163458691146,2.145500974610279,0.49825082340830606
4,REM,21,Index_2,0.1664201706647873,0.37161065340042115,Aperiodic,0.3483552157878876,0.66488755941391,0.3662112496005113,0.35393822393822394,2.3552614938436154,0.49631200519592605
4,REM,22,Delta,0.051368598639965055,0.10380169153213505,Aperiodic,0.3483552157878876,0.66488755941391,0.3877436880792586,0.34189900840128923,2.2751472285497507,0.49443028924192556
4,REM,23,Index_R_noEOG,0.5309078454971313,0.8934713721275329,Theta,0.08680664747953415,0.2899084329605103,0.3688878235858102,0.3508025453509355,2.3343953015699057,0.49224217859925334
4,REM,24,Index_R,0.4937269985675812,0.8839305639266968,DFA,0.23083076775074005,0.6295453906059265,0.366510866091403,0.3400607880203121,2.262914897064498,0.4628720327228443
4,REM,25,Delta,0.051368598639965055,0.10380169153213505,Index_4,0.2594053685665131,0.529284656047821,0.35963966123362096,0.3431615460852329,2.2835487127365455,0.4616150242254215
4,REM,26,Delta,0.051368598639965055,0.10380169153213505,Index_W,0.1437513828277588,0.5623217821121216,0.3572027804410355,0.33975491593046453,2.2608794888872077,0.4503896592315823
4,REM,27,Aperiodic,0.3483552157878876,0.66488755941391,Theta,0.08680664747953415,0.2899084329605103,0.36988654522211567,0.3322567911867083,2.2109836503182505,0.4479265587366843
4,REM,28,Index_N_noEOG,0.1917464792728424,0.44573974013328554,DFA,0.23083076775074005,0.6295453906059265,0.3685682326621924,0.332336731385757,2.211515607761373,0.4465261663952712
4,REM,29,Aperiodic,0.3483552157878876,0.66488755941391,Index_R_noEOG,0.5309078454971313,0.8934713721275329,0.3602788430808565,0.33516054704920467,2.2303065261985737,0.44325341189364964
4,REM,30,Index_2,0.1664201706647873,0.37161065340042115,Index_R_noEOG,0.5309078454971313,0.8934713721275329,0.37456056248002556,0.3266500600972007,2.173673981714167,0.43961198675902957
4,REM,31,Delta,0.051368598639965055,0.10380169153213505,Index_2,0.1664201706647873,0.37161065340042115,0.3831096196868009,0.3223312718472708,2.144934854439517,0.43863555665048615
4,REM,32,Delta,0.051368598639965055,0.10380169153213505,Index_1,0.2515340089797974,0.6569325566291809,0.3593999680409076,0.3317966401740766,2.2079216019490593,0.43412698513641385
4,REM,33,Index_N_noEOG,0.1917464792728424,0.44573974013328554,MSE,0.337353253364563,0.7940263628959656,0.3702660594439118,0.32211371376937514,2.1434871267602604,0.4233944724503625
4,REM,34,Index_R,0.4937269985675812,0.8839305639266968,Index_4,0.2594053685665131,0.529284656047821,0.3656919143496325,0.3232401702007451,2.150983066101814,0.4209052008267819
4,REM,35,Theta,0.08680664747953415,0.2899084329605103,Index_4,0.2594053685665131,0.529284656047821,0.43648130393096835,0.2951058772687986,1.9637650367467938,0.4206654199223182
