epoch,consensus_stage,consensus_stage_name,n_subjects_contributing
2862,2,N2,56
2863,2,N2,56
2864,2,N2,56
2865,2,N2,56
2866,2,N2,56
2867,2,N2,55
2868,2,N2,54
2869,2,N2,54
2870,2,N2,54
2871,2,N2,54
2872,2,N2,53
2873,2,N2,53
2874,2,N2,53
2875,2,N2,53
2876,2,N2,53
2877,2,N2,53
2878,2,N2,53
2879,2,N2,53
2880,2,N2,53
2881,2,N2,53
2882,2,N2,53
2883,2,N2,53
2884,2,N2,52
2885,2,N2,51
2886,2,N2,51
2887,2,N2,51
2888,2,N2,51
2889,2,N2,51
2890,2,N2,51
2891,2,N2,51
2892,2,N2,51
2893,2,N2,51
2894,2,N2,51
2895,2,N2,51
2896,2,N2,51
2897,2,N2,51
2898,2,N2,51
2899,2,N2,51
2900,2,N2,51
2901,2,N2,51
2902,2,N2,51
2903,2,N2,51
2904,2,N2,51
2905,2,N2,51
2906,2,N2,51
2907,2,N2,51
2908,2,N2,51
2909,2,N2,51
2910,2,N2,51
2911,2,N2,51
2912,2,N2,51
2913,2,N2,51
2914,2,N2,51
2915,2,N2,51
2916,2,N2,51
2917,2,N2,51
2918,2,N2,51
2919,2,N2,51
2920,2,N2,51
2921,2,N2,51
2922,2,N2,51
2923,2,N2,51
2924,2,N2,51
2925,2,N2,51
2926,2,N2,51
2927,2,N2,51
2928,2,N2,51
2929,2,N2,51
2930,2,N2,51
2931,2,N2,51
2932,2,N2,51
2933,2,N2,51
2934,2,N2,51
2935,2,N2,51
2936,2,N2,51
2937,2,N2,50
2938,2,N2,50
2939,2,N2,50
2940,2,N2,50
2941,2,N2,50
2942,2,N2,50
2943,2,N2,50
2944,2,N2,50
2945,2,N2,50
2946,2,N2,50
2947,2,N2,50
2948,2,N2,50
2949,2,N2,50
2950,2,N2,50
2951,2,N2,50
2952,2,N2,50
2953,2,N2,50
2954,2,N2,50
2955,2,N2,50
2956,2,N2,50
2957,2,N2,50
2958,2,N2,50
2959,2,N2,50
2960,2,N2,50
2961,2,N2,50
2962,2,N2,50
2963,2,N2,50
2964,2,N2,50
2965,2,N2,50
2966,2,N2,50
2967,2,N2,50
2968,2,N2,50
2969,2,N2,50
2970,2,N2,49
2971,2,N2,49
2972,2,N2,49
2973,2,N2,49
2974,2,N2,49
2975,2,N2,48
2976,2,N2,48
2977,2,N2,48
2978,2,N2,48
2979,2,N2,48
2980,2,N2,48
2981,2,N2,48
2982,2,N2,48
2983,2,N2,48
2984,2,N2,48
2985,2,N2,48
2986,2,N2,48
2987,2,N2,48
2988,2,N2,48
2989,2,N2,48
2990,2,N2,48
2991,2,N2,48
2992,2,N2,48
2993,2,N2,48
2994,2,N2,47
2995,2,N2,47
2996,2,N2,47
2997,2,N2,47
2998,0,Awake,47
2999,2,N2,47
3000,2,N2,47
3001,2,N2,47
3002,2,N2,47
3003,2,N2,46
3004,2,N2,46
3005,2,N2,46
3006,2,N2,46
3007,2,N2,45
3008,2,N2,45
3009,2,N2,45
3010,2,N2,43
3011,2,N2,42
3012,2,N2,42
3013,2,N2,42
3014,2,N2,42
3015,2,N2,42
3016,2,N2,41
3017,2,N2,40
3018,2,N2,40
3019,2,N2,40
3020,2,N2,40
3021,2,N2,40
3022,2,N2,40
3023,2,N2,40
3024,2,N2,40
3025,2,N2,40
3026,2,N2,40
3027,2,N2,40
3028,2,N2,40
3029,2,N2,40
3030,2,N2,40
3031,2,N2,40
3032,2,N2,40
3033,2,N2,40
3034,2,N2,40
3035,2,N2,40
3036,2,N2,40
3037,2,N2,40
3038,2,N2,40
3039,2,N2,39
3040,2,N2,39
3041,2,N2,39
3042,2,N2,39
3043,2,N2,39
3044,2,N2,39
3045,2,N2,39
3046,2,N2,39
3047,2,N2,39
3048,2,N2,39
3049,2,N2,39
3050,2,N2,39
3051,2,N2,39
3052,2,N2,39
3053,2,N2,39
3054,2,N2,39
3055,2,N2,39
3056,2,N2,39
3057,2,N2,39
3058,2,N2,39
3059,2,N2,39
3060,2,N2,39
3061,2,N2,39
3062,2,N2,39
3063,2,N2,39
3064,2,N2,39
3065,2,N2,39
3066,2,N2,39
3067,2,N2,38
3068,2,N2,38
3069,2,N2,38
3070,2,N2,38
3071,2,N2,38
3072,2,N2,38
3073,0,Awake,38
3074,0,Awake,38
3075,0,Awake,38
3076,2,N2,38
3077,2,N2,38
3078,2,N2,38
3079,2,N2,38
3080,2,N2,38
3081,2,N2,38
3082,2,N2,38
3083,0,Awake,37
3084,0,Awake,37
3085,0,Awake,37
3086,2,N2,37
3087,2,N2,37
3088,2,N2,37
3089,2,N2,37
3090,2,N2,37
3091,2,N2,37
3092,2,N2,37
3093,2,N2,37
3094,2,N2,37
3095,2,N2,37
3096,2,N2,37
3097,0,Awake,36
3098,0,Awake,36
3099,0,Awake,36
3100,0,Awake,36
3101,0,Awake,36
3102,0,Awake,36
3103,0,Awake,36
3104,2,N2,36
3105,0,Awake,36
3106,0,Awake,36
3107,0,Awake,36
3108,0,Awake,36
3109,0,Awake,36
3110,0,Awake,36
3111,0,Awake,35
3112,0,Awake,35
3113,0,Awake,35
3114,2,N2,35
3115,2,N2,35
3116,2,N2,35
3117,2,N2,35
3118,2,N2,35
3119,2,N2,35
3120,2,N2,35
3121,2,N2,35
3122,2,N2,35
3123,2,N2,35
3124,2,N2,35
3125,2,N2,35
3126,2,N2,35
3127,0,Awake,35
3128,0,Awake,35
3129,0,Awake,35
3130,2,N2,35
3131,2,N2,35
3132,2,N2,35
3133,2,N2,35
3134,2,N2,35
3135,2,N2,35
3136,2,N2,35
3137,0,Awake,34
3138,0,Awake,34
3139,0,Awake,34
3140,0,Awake,34
3141,0,Awake,34
3142,0,Awake,34
3143,0,Awake,34
3144,0,Awake,34
3145,0,Awake,34
3146,0,Awake,34
3147,0,Awake,34
3148,2,N2,34
3149,2,N2,34
3150,2,N2,34
3151,0,Awake,34
3152,0,Awake,34
3153,0,Awake,34
3154,0,Awake,33
3155,0,Awake,33
3156,0,Awake,33
3157,0,Awake,33
3158,0,Awake,33
3159,0,Awake,33
3160,0,Awake,33
3161,0,Awake,33
3162,0,Awake,33
3163,0,Awake,33
3164,0,Awake,33
3165,0,Awake,33
3166,2,N2,33
3167,2,N2,33
3168,2,N2,33
3169,2,N2,33
3170,0,Awake,33
3171,2,N2,33
3172,2,N2,33
3173,2,N2,33
3174,2,N2,33
3175,2,N2,33
3176,2,N2,33
3177,2,N2,33
3178,2,N2,33
3179,2,N2,33
3180,2,N2,33
3181,2,N2,33
3182,2,N2,33
3183,2,N2,33
3184,2,N2,33
3185,2,N2,33
3186,2,N2,33
3187,2,N2,33
3188,0,Awake,33
3189,0,Awake,33
3190,0,Awake,33
3191,0,Awake,33
3192,0,Awake,33
3193,2,N2,33
3194,2,N2,33
3195,0,Awake,33
3196,0,Awake,33
3197,0,Awake,33
3198,0,Awake,33
3199,0,Awake,33
3200,0,Awake,33
3201,0,Awake,33
3202,0,Awake,33
3203,0,Awake,33
3204,0,Awake,32
3205,0,Awake,32
3206,0,Awake,32
3207,0,Awake,32
3208,0,Awake,32
3209,0,Awake,32
3210,0,Awake,32
3211,0,Awake,32
3212,0,Awake,32
3213,0,Awake,32
3214,0,Awake,32
3215,0,Awake,32
3216,0,Awake,32
3217,0,Awake,32
3218,0,Awake,32
3219,0,Awake,32
3220,0,Awake,32
3221,0,Awake,32
3222,0,Awake,32
3223,0,Awake,32
3224,0,Awake,32
3225,0,Awake,32
3226,0,Awake,32
3227,0,Awake,32
3228,0,Awake,32
3229,0,Awake,32
3230,0,Awake,32
3231,0,Awake,32
3232,0,Awake,32
3233,0,Awake,32
3234,0,Awake,32
3235,0,Awake,32
3236,0,Awake,32
3237,0,Awake,32
3238,0,Awake,31
3239,0,Awake,31
3240,0,Awake,31
3241,0,Awake,31
3242,0,Awake,31
3243,0,Awake,30
3244,0,Awake,30
3245,0,Awake,30
3246,0,Awake,30
3247,0,Awake,30
3248,0,Awake,30
3249,0,Awake,29
3250,0,Awake,29
3251,0,Awake,29
3252,0,Awake,29
3253,0,Awake,29
3254,0,Awake,29
3255,0,Awake,29
3256,0,Awake,29
3257,0,Awake,29
3258,0,Awake,29
3259,0,Awake,28
3260,0,Awake,28
3261,0,Awake,28
3262,0,Awake,28
3263,0,Awake,28
3264,0,Awake,28
3265,0,Awake,28
3266,0,Awake,28
3267,0,Awake,28
3268,0,Awake,28
3269,0,Awake,28
3270,0,Awake,28
3271,0,Awake,28
3272,0,Awake,28
3273,0,Awake,28
3274,0,Awake,28
3275,0,Awake,28
3276,0,Awake,28
3277,0,Awake,28
3278,0,Awake,28
3279,0,Awake,28
3280,0,Awake,28
3281,0,Awake,28
3282,0,Awake,28
3283,0,Awake,28
3284,0,Awake,28
3285,2,N2,28
3286,2,N2,28
3287,2,N2,28
3288,2,N2,28
3289,2,N2,28
3290,0,Awake,28
3291,2,N2,27
3292,2,N2,27
3293,2,N2,27
3294,1,N1,27
3295,2,N2,27
3296,2,N2,27
3297,0,Awake,27
3298,0,Awake,27
3299,0,Awake,27
3300,0,Awake,27
3301,0,Awake,27
3302,0,Awake,27
3303,0,Awake,27
3304,0,Awake,27
3305,0,Awake,27
3306,2,N2,27
3307,0,Awake,27
3308,0,Awake,27
3309,0,Awake,27
3310,2,N2,27
3311,1,N1,27
3312,1,N1,27
3313,2,N2,27
3314,2,N2,27
3315,2,N2,27
3316,2,N2,27
3317,0,Awake,27
3318,0,Awake,27
3319,0,Awake,27
3320,0,Awake,27
3321,0,Awake,27
3322,0,Awake,27
3323,0,Awake,27
3324,0,Awake,27
3325,0,Awake,27
3326,0,Awake,27
3327,0,Awake,27
3328,0,Awake,27
3329,0,Awake,27
3330,0,Awake,27
3331,0,Awake,27
3332,0,Awake,27
3333,0,Awake,27
3334,2,N2,27
3335,2,N2,27
3336,2,N2,27
3337,0,Awake,27
3338,0,Awake,26
3339,0,Awake,26
3340,2,N2,26
3341,2,N2,26
3342,2,N2,26
3343,0,Awake,26
3344,0,Awake,26
3345,0,Awake,26
3346,0,Awake,26
3347,0,Awake,26
3348,0,Awake,26
3349,0,Awake,26
3350,0,Awake,26
3351,0,Awake,26
3352,0,Awake,26
3353,0,Awake,26
3354,0,Awake,26
3355,0,Awake,26
3356,0,Awake,26
3357,0,Awake,26
3358,0,Awake,26
3359,0,Awake,26
3360,0,Awake,26
3361,0,Awake,26
3362,0,Awake,26
3363,0,Awake,26
3364,0,Awake,26
3365,0,Awake,25
3366,0,Awake,25
3367,0,Awake,25
3368,0,Awake,25
3369,0,Awake,25
3370,0,Awake,25
3371,0,Awake,25
3372,0,Awake,25
3373,0,Awake,25
3374,0,Awake,25
3375,0,Awake,25
3376,0,Awake,25
3377,0,Awake,25
3378,0,Awake,25
3379,0,Awake,25
3380,0,Awake,25
3381,2,N2,25
3382,2,N2,25
3383,2,N2,25
3384,2,N2,25
3385,2,N2,25
3386,0,Awake,25
3387,0,Awake,25
3388,0,Awake,25
3389,0,Awake,25
3390,0,Awake,25
3391,0,Awake,25
3392,0,Awake,25
3393,0,Awake,25
3394,0,Awake,25
3395,0,Awake,25
3396,0,Awake,25
3397,0,Awake,25
3398,0,Awake,25
3399,2,N2,25
3400,0,Awake,25
3401,0,Awake,25
3402,0,Awake,25
3403,2,N2,25
3404,2,N2,25
3405,2,N2,25
3406,2,N2,25
3407,2,N2,25
3408,2,N2,25
3409,2,N2,25
3410,0,Awake,25
3411,0,Awake,25
3412,0,Awake,25
3413,0,Awake,25
3414,2,N2,25
3415,2,N2,25
3416,0,Awake,25
3417,0,Awake,25
3418,0,Awake,25
3419,0,Awake,25
3420,0,Awake,25
3421,0,Awake,25
3422,0,Awake,25
3423,2,N2,25
3424,2,N2,25
3425,2,N2,25
3426,2,N2,25
3427,2,N2,25
3428,2,N2,25
3429,2,N2,25
3430,0,Awake,25
3431,0,Awake,24
3432,0,Awake,24
3433,2,N2,24
3434,2,N2,24
3435,2,N2,24
3436,2,N2,24
3437,2,N2,24
3438,2,N2,24
3439,2,N2,24
3440,2,N2,24
3441,2,N2,24
3442,2,N2,24
3443,2,N2,24
3444,2,N2,24
3445,0,Awake,24
3446,0,Awake,24
3447,0,Awake,24
3448,0,Awake,24
3449,2,N2,24
3450,2,N2,24
3451,0,Awake,23
3452,0,Awake,23
3453,0,Awake,23
3454,0,Awake,23
3455,0,Awake,23
3456,0,Awake,23
3457,0,Awake,23
3458,0,Awake,23
3459,0,Awake,23
3460,0,Awake,23
3461,0,Awake,23
3462,0,Awake,22
3463,0,Awake,22
3464,2,N2,22
3465,2,N2,22
3466,0,Awake,22
3467,0,Awake,22
3468,0,Awake,22
3469,2,N2,22
3470,2,N2,22
3471,2,N2,22
3472,0,Awake,22
3473,0,Awake,22
3474,2,N2,22
3475,2,N2,22
3476,2,N2,22
3477,2,N2,22
3478,0,Awake,22
3479,2,N2,22
3480,0,Awake,22
3481,0,Awake,22
3482,0,Awake,22
3483,0,Awake,22
3484,0,Awake,22
3485,0,Awake,22
3486,0,Awake,22
3487,0,Awake,22
3488,0,Awake,22
3489,0,Awake,21
3490,0,Awake,21
3491,0,Awake,21
3492,0,Awake,21
3493,0,Awake,21
3494,0,Awake,21
3495,0,Awake,21
3496,0,Awake,21
3497,0,Awake,21
3498,0,Awake,21
3499,0,Awake,21
3500,2,N2,21
3501,2,N2,21
3502,0,Awake,21
3503,2,N2,21
3504,0,Awake,21
3505,0,Awake,21
3506,0,Awake,21
3507,0,Awake,21
3508,2,N2,20
3509,0,Awake,20
3510,0,Awake,20
3511,0,Awake,20
3512,2,N2,20
3513,2,N2,20
3514,2,N2,20
3515,2,N2,20
3516,2,N2,20
3517,2,N2,20
3518,2,N2,20
3519,0,Awake,20
3520,0,Awake,20
3521,0,Awake,20
3522,0,Awake,20
3523,0,Awake,20
3524,0,Awake,20
3525,0,Awake,20
3526,0,Awake,20
3527,0,Awake,20
3528,0,Awake,20
3529,0,Awake,20
3530,0,Awake,20
3531,2,N2,20
3532,2,N2,20
3533,2,N2,20
3534,2,N2,20
3535,2,N2,20
3536,2,N2,20
3537,2,N2,20
3538,2,N2,20
3539,0,Awake,20
3540,0,Awake,20
3541,2,N2,20
3542,0,Awake,20
3543,0,Awake,20
3544,0,Awake,20
3545,0,Awake,20
3546,0,Awake,20
3547,0,Awake,20
3548,0,Awake,20
3549,0,Awake,20
3550,0,Awake,20
3551,2,N2,20
3552,0,Awake,20
3553,2,N2,20
3554,2,N2,20
3555,2,N2,20
3556,2,N2,20
3557,2,N2,20
3558,2,N2,20
3559,2,N2,20
3560,0,Awake,20
3561,0,Awake,20
3562,0,Awake,20
3563,0,Awake,20
3564,0,Awake,20
3565,0,Awake,20
3566,0,Awake,20
3567,0,Awake,20
3568,0,Awake,20
3569,0,Awake,20
3570,0,Awake,20
3571,0,Awake,20
3572,0,Awake,20
3573,0,Awake,20
3574,0,Awake,20
3575,0,Awake,20
3576,0,Awake,20
3577,0,Awake,20
3578,0,Awake,20
3579,0,Awake,20
3580,0,Awake,20
3581,0,Awake,20
3582,0,Awake,20
3583,0,Awake,20
3584,0,Awake,20
3585,0,Awake,20
3586,0,Awake,20
3587,0,Awake,20
3588,0,Awake,20
3589,0,Awake,20
3590,0,Awake,20
3591,0,Awake,20
3592,0,Awake,20
3593,0,Awake,20
3594,0,Awake,20
3595,0,Awake,20
3596,0,Awake,20
3597,0,Awake,20
3598,0,Awake,20
3599,0,Awake,20
3600,0,Awake,20
3601,0,Awake,20
3602,0,Awake,20
3603,0,Awake,19
3604,0,Awake,19
3605,0,Awake,19
3606,0,Awake,19
3607,0,Awake,19
3608,0,Awake,19
3609,0,Awake,19
3610,2,N2,19
3611,2,N2,19
3612,2,N2,19
3613,2,N2,19
3614,2,N2,19
3615,2,N2,19
3616,2,N2,19
3617,2,N2,19
3618,2,N2,19
3619,0,Awake,19
3620,0,Awake,19
3621,0,Awake,19
3622,0,Awake,19
3623,2,N2,19
3624,2,N2,19
3625,2,N2,19
3626,2,N2,19
3627,2,N2,19
3628,2,N2,19
3629,2,N2,19
3630,2,N2,19
3631,2,N2,19
3632,2,N2,19
3633,2,N2,19
3634,2,N2,19
3635,2,N2,19
3636,2,N2,19
3637,2,N2,19
3638,2,N2,19
3639,2,N2,19
3640,0,Awake,19
3641,0,Awake,19
3642,0,Awake,19
3643,0,Awake,19
3644,0,Awake,19
3645,0,Awake,19
3646,0,Awake,19
3647,0,Awake,19
3648,0,Awake,19
3649,0,Awake,19
3650,0,Awake,19
3651,0,Awake,19
3652,0,Awake,19
3653,0,Awake,19
3654,0,Awake,19
3655,2,N2,19
3656,2,N2,19
3657,2,N2,19
3658,2,N2,19
3659,2,N2,19
3660,2,N2,19
3661,2,N2,19
3662,2,N2,19
3663,2,N2,19
3664,2,N2,19
3665,2,N2,19
3666,2,N2,19
3667,2,N2,19
3668,2,N2,19
3669,2,N2,19
3670,0,Awake,19
3671,0,Awake,19
3672,0,Awake,19
3673,0,Awake,19
3674,0,Awake,19
3675,0,Awake,19
3676,0,Awake,19
3677,0,Awake,19
3678,0,Awake,19
3679,0,Awake,19
3680,2,N2,19
3681,2,N2,19
3682,2,N2,19
3683,2,N2,19
3684,2,N2,19
3685,2,N2,19
3686,2,N2,19
3687,2,N2,19
3688,2,N2,19
3689,2,N2,19
3690,2,N2,19
3691,0,Awake,19
3692,0,Awake,19
3693,2,N2,19
3694,2,N2,19
3695,2,N2,19
3696,2,N2,19
3697,2,N2,19
3698,2,N2,19
3699,2,N2,19
3700,2,N2,19
3701,2,N2,19
3702,2,N2,19
3703,2,N2,19
3704,2,N2,19
3705,2,N2,19
3706,2,N2,19
3707,2,N2,19
3708,2,N2,19
3709,2,N2,19
3710,2,N2,19
3711,2,N2,19
3712,2,N2,19
3713,2,N2,19
3714,2,N2,19
3715,2,N2,19
3716,2,N2,19
3717,2,N2,19
3718,2,N2,19
3719,2,N2,19
3720,2,N2,19
3721,2,N2,19
3722,2,N2,19
3723,2,N2,19
3724,2,N2,19
3725,2,N2,19
3726,2,N2,19
3727,2,N2,19
3728,2,N2,19
3729,2,N2,19
3730,2,N2,19
3731,2,N2,19
3732,2,N2,19
3733,2,N2,19
3734,2,N2,19
3735,2,N2,19
3736,2,N2,19
3737,2,N2,19
3738,2,N2,19
3739,2,N2,19
3740,2,N2,19
3741,2,N2,19
3742,2,N2,19
3743,2,N2,19
3744,2,N2,19
3745,2,N2,19
3746,2,N2,19
3747,2,N2,19
3748,2,N2,19
3749,2,N2,19
3750,2,N2,19
3751,2,N2,19
3752,2,N2,19
3753,0,Awake,19
3754,2,N2,19
3755,2,N2,19
3756,2,N2,19
3757,2,N2,19
3758,2,N2,19
3759,2,N2,19
3760,0,Awake,19
3761,0,Awake,19
3762,0,Awake,19
3763,0,Awake,19
3764,0,Awake,19
3765,0,Awake,19
3766,0,Awake,19
3767,0,Awake,19
3768,0,Awake,19
3769,0,Awake,19
3770,0,Awake,19
3771,0,Awake,19
3772,0,Awake,19
3773,0,Awake,19
3774,0,Awake,19
3775,0,Awake,19
3776,0,Awake,19
3777,0,Awake,19
3778,0,Awake,19
3779,0,Awake,19
3780,0,Awake,19
3781,0,Awake,19
3782,0,Awake,19
3783,0,Awake,19
3784,0,Awake,19
3785,0,Awake,19
3786,0,Awake,19
3787,0,Awake,19
3788,0,Awake,19
3789,0,Awake,19
3790,0,Awake,19
3791,0,Awake,19
3792,0,Awake,19
3793,0,Awake,19
3794,0,Awake,18
3795,0,Awake,18
3796,0,Awake,18
3797,0,Awake,18
3798,0,Awake,18
3799,0,Awake,18
3800,0,Awake,18
3801,0,Awake,18
3802,0,Awake,18
3803,0,Awake,18
3804,0,Awake,18
3805,0,Awake,18
3806,0,Awake,18
3807,0,Awake,18
3808,0,Awake,18
3809,0,Awake,18
3810,0,Awake,18
3811,0,Awake,18
3812,0,Awake,18
3813,0,Awake,18
3814,0,Awake,18
3815,0,Awake,18
3816,0,Awake,18
3817,0,Awake,18
3818,0,Awake,18
3819,0,Awake,18
3820,0,Awake,18
3821,0,Awake,18
3822,0,Awake,18
3823,0,Awake,18
3824,0,Awake,18
3825,0,Awake,18
3826,0,Awake,18
3827,0,Awake,18
3828,0,Awake,18
3829,0,Awake,18
3830,0,Awake,18
3831,0,Awake,18
3832,0,Awake,18
3833,0,Awake,18
3834,0,Awake,18
3835,0,Awake,18
3836,0,Awake,18
3837,0,Awake,18
3838,0,Awake,18
3839,0,Awake,18
3840,0,Awake,18
3841,0,Awake,18
3842,0,Awake,18
3843,0,Awake,18
3844,0,Awake,18
3845,0,Awake,18
3846,0,Awake,18
3847,0,Awake,18
3848,0,Awake,18
3849,0,Awake,18
3850,0,Awake,18
3851,0,Awake,18
3852,0,Awake,18
3853,0,Awake,17
3854,0,Awake,17
3855,0,Awake,17
3856,0,Awake,17
3857,0,Awake,17
3858,0,Awake,17
3859,0,Awake,17
3860,2,N2,17
3861,2,N2,17
3862,0,Awake,17
3863,0,Awake,17
3864,0,Awake,17
3865,0,Awake,17
3866,2,N2,17
3867,2,N2,17
3868,2,N2,17
3869,0,Awake,17
3870,0,Awake,17
3871,0,Awake,17
3872,2,N2,17
3873,2,N2,17
3874,2,N2,17
3875,0,Awake,17
3876,0,Awake,17
3877,0,Awake,17
3878,0,Awake,17
3879,0,Awake,17
3880,0,Awake,17
3881,2,N2,17
3882,2,N2,17
3883,0,Awake,17
3884,2,N2,17
3885,2,N2,17
3886,2,N2,17
3887,2,N2,17
3888,2,N2,17
3889,2,N2,17
3890,0,Awake,17
3891,0,Awake,17
3892,0,Awake,17
3893,0,Awake,17
3894,0,Awake,17
3895,0,Awake,17
3896,0,Awake,17
3897,0,Awake,17
3898,0,Awake,17
3899,0,Awake,17
3900,0,Awake,17
3901,0,Awake,17
3902,2,N2,17
3903,2,N2,17
3904,2,N2,17
3905,2,N2,17
3906,2,N2,17
3907,2,N2,17
3908,0,Awake,17
3909,0,Awake,17
3910,0,Awake,17
3911,2,N2,17
3912,2,N2,17
3913,2,N2,17
3914,2,N2,17
3915,2,N2,17
3916,0,Awake,17
3917,0,Awake,17
3918,0,Awake,17
3919,0,Awake,17
3920,0,Awake,17
3921,0,Awake,17
3922,0,Awake,17
3923,0,Awake,17
3924,0,Awake,17
3925,0,Awake,17
3926,0,Awake,17
3927,0,Awake,17
3928,0,Awake,17
3929,0,Awake,17
3930,0,Awake,17
3931,0,Awake,17
3932,0,Awake,17
3933,0,Awake,17
3934,0,Awake,17
3935,0,Awake,17
3936,0,Awake,17
3937,0,Awake,17
3938,0,Awake,17
3939,0,Awake,17
3940,0,Awake,17
3941,0,Awake,17
3942,0,Awake,17
3943,0,Awake,17
3944,0,Awake,17
3945,0,Awake,17
3946,0,Awake,17
3947,0,Awake,17
3948,0,Awake,17
3949,0,Awake,17
3950,0,Awake,17
3951,0,Awake,17
3952,0,Awake,17
3953,0,Awake,17
3954,0,Awake,17
3955,0,Awake,17
3956,0,Awake,17
3957,0,Awake,17
3958,0,Awake,17
3959,0,Awake,17
3960,0,Awake,17
3961,0,Awake,17
3962,0,Awake,17
3963,0,Awake,17
3964,0,Awake,17
3965,0,Awake,17
3966,0,Awake,17
3967,0,Awake,17
3968,0,Awake,17
3969,0,Awake,17
3970,0,Awake,17
3971,0,Awake,17
3972,0,Awake,17
3973,0,Awake,17
3974,0,Awake,17
3975,0,Awake,17
3976,2,N2,17
3977,2,N2,17
3978,0,Awake,17
3979,0,Awake,17
3980,0,Awake,17
3981,0,Awake,17
3982,0,Awake,17
3983,0,Awake,17
3984,0,Awake,17
3985,0,Awake,17
3986,0,Awake,17
3987,2,N2,17
3988,2,N2,17
3989,2,N2,17
3990,2,N2,17
3991,2,N2,17
3992,2,N2,17
3993,2,N2,17
3994,2,N2,17
3995,2,N2,17
3996,2,N2,17
3997,2,N2,17
3998,2,N2,17
3999,2,N2,17
4000,2,N2,17
4001,2,N2,17
4002,2,N2,17
4003,2,N2,17
4004,2,N2,17
4005,2,N2,17
4006,2,N2,17
4007,2,N2,17
4008,2,N2,17
4009,2,N2,17
4010,2,N2,17
4011,2,N2,17
4012,2,N2,17
4013,2,N2,17
4014,2,N2,17
4015,2,N2,17
4016,2,N2,17
4017,2,N2,17
4018,2,N2,17
4019,2,N2,17
4020,2,N2,17
4021,2,N2,17
4022,0,Awake,17
4023,0,Awake,17
4024,0,Awake,17
4025,0,Awake,17
4026,0,Awake,17
4027,0,Awake,17
4028,0,Awake,17
4029,0,Awake,17
4030,0,Awake,17
4031,0,Awake,17
4032,0,Awake,17
4033,0,Awake,17
4034,0,Awake,17
4035,0,Awake,17
4036,0,Awake,17
4037,0,Awake,17
4038,0,Awake,17
4039,2,N2,17
4040,2,N2,17
4041,2,N2,17
4042,2,N2,17
4043,2,N2,17
4044,2,N2,17
4045,2,N2,17
4046,2,N2,17
4047,2,N2,17
4048,2,N2,17
4049,0,Awake,17
4050,0,Awake,17
4051,0,Awake,17
4052,0,Awake,17
4053,0,Awake,17
4054,0,Awake,17
4055,2,N2,17
4056,2,N2,17
4057,2,N2,17
4058,2,N2,17
4059,2,N2,17
4060,2,N2,17
4061,2,N2,17
4062,2,N2,17
4063,2,N2,17
4064,2,N2,17
4065,2,N2,17
4066,2,N2,17
4067,2,N2,17
4068,2,N2,17
4069,2,N2,17
4070,2,N2,17
4071,2,N2,17
4072,2,N2,17
4073,2,N2,17
4074,2,N2,17
4075,2,N2,17
4076,2,N2,17
4077,2,N2,17
4078,2,N2,17
4079,2,N2,17
4080,2,N2,17
4081,2,N2,17
4082,2,N2,17
4083,2,N2,17
4084,2,N2,17
4085,2,N2,17
4086,2,N2,17
4087,2,N2,17
4088,0,Awake,17
4089,0,Awake,17
4090,0,Awake,17
4091,2,N2,17
4092,2,N2,17
4093,2,N2,17
4094,0,Awake,17
4095,0,Awake,17
4096,0,Awake,17
4097,2,N2,17
4098,0,Awake,17
4099,0,Awake,17
4100,0,Awake,17
4101,2,N2,17
4102,2,N2,17
4103,0,Awake,17
4104,0,Awake,17
4105,0,Awake,17
4106,0,Awake,17
4107,0,Awake,17
4108,0,Awake,17
4109,0,Awake,17
4110,0,Awake,17
4111,0,Awake,17
4112,0,Awake,17
4113,0,Awake,17
4114,0,Awake,17
4115,2,N2,17
4116,2,N2,17
4117,2,N2,17
4118,2,N2,17
4119,2,N2,17
4120,2,N2,17
4121,2,N2,17
4122,2,N2,17
4123,2,N2,17
4124,2,N2,17
4125,2,N2,17
4126,2,N2,17
4127,2,N2,17
4128,2,N2,17
4129,2,N2,17
4130,0,Awake,17
4131,2,N2,17
4132,2,N2,17
4133,2,N2,17
4134,2,N2,17
4135,2,N2,17
4136,2,N2,17
4137,2,N2,17
4138,2,N2,17
4139,2,N2,17
4140,0,Awake,17
4141,2,N2,17
4142,2,N2,17
4143,2,N2,17
4144,2,N2,17
4145,2,N2,17
4146,2,N2,17
4147,2,N2,17
4148,2,N2,17
4149,2,N2,17
4150,2,N2,17
4151,2,N2,17
4152,2,N2,17
4153,2,N2,17
4154,2,N2,17
4155,2,N2,17
4156,2,N2,17
4157,2,N2,17
4158,2,N2,17
4159,2,N2,17
4160,2,N2,17
4161,2,N2,17
4162,2,N2,17
4163,2,N2,17
4164,2,N2,17
4165,2,N2,17
4166,2,N2,17
4167,2,N2,17
4168,2,N2,17
4169,2,N2,17
4170,2,N2,17
4171,2,N2,17
4172,2,N2,17
4173,2,N2,17
4174,2,N2,17
4175,2,N2,17
4176,2,N2,17
4177,2,N2,17
4178,2,N2,17
4179,2,N2,17
4180,2,N2,17
4181,2,N2,17
4182,2,N2,17
4183,2,N2,17
4184,2,N2,17
4185,2,N2,17
4186,2,N2,17
4187,2,N2,17
4188,2,N2,17
4189,2,N2,17
4190,2,N2,17
4191,0,Awake,17
4192,0,Awake,17
